Topic,comp_role,Year,weight,word_category
5,HOMECOMINGS FINANCIAL  LLC+originator,2005,0.0383,4
5,ASSET BACKED FUNDING+issuer,2006,0.0352,4
5,ASSET BACKED FUNDING+issuer,2007,0.0356,4
5,ASSET BACKED FUNDING+issuer,2008,0.0343,4
6,BANK OF AMERICA+issuer,2002,0.0829,4
6,ARGENT+originator,2003,0.0764,4
6,ARGENT+originator,2004,0.0798,4
6,ARGENT+originator,2005,0.0758,4
6,ARGENT+originator,2006,0.0714,4
6,ARGENT+originator,2007,0.0693,4
6,OLYMPUS SERVICING  L.P.+originator,2008,0.0682,4
7,WELLS FARGO+custodian,2002,0.0634,4
7,WELLS FARGO+custodian,2003,0.0669,4
7,WELLS FARGO+custodian,2004,0.0747,4
7,WELLS FARGO+seller,2005,0.0772,4
7,WELLS FARGO+seller,2006,0.0587,4
7,WELLS FARGO+sponsor,2007,0.0583,4
7,WELLS FARGO+sponsor,2008,0.0595,4
8,IRWIN UNION BANK & TRUST CO.+originator,2002,0.0667,4
8,PRINCIPAL RESIDENTIAL MORTGAGE  INC.+depositor,2003,0.0657,4
8,PRINCIPAL RESIDENTIAL MORTGAGE  INC.+depositor,2004,0.0698,4
8,IRWIN HOME EQUITY CORP.+issuer,2005,0.0596,4
8,IRWIN HOME EQUITY CORP.+issuer,2006,0.0512,4
8,DELTA FUNDING CORPORATION+servicer,2007,0.0492,4
8,IRWIN HOME EQUITY CORP.+issuer,2008,0.0492,4
9,BANK OF AMERICA+servicer,2002,0.0896,4
9,BANK OF AMERICA+servicer,2003,0.0869,4
9,BANK OF AMERICA+servicer,2004,0.0806,4
9,BANK OF AMERICA+servicer,2005,0.0708,4
9,BANK OF AMERICA+servicer,2006,0.0601,4
9,BANK OF AMERICA+servicer,2007,0.0573,4
9,BANK OF AMERICA+servicer,2008,0.0568,4
10,BEAR STEARNS & CO. INC.+depositor,2002,0.0592,4
10,BEAR STEARNS & CO. INC.+depositor,2003,0.0612,4
10,BEAR STEARNS & CO. INC.+depositor,2004,0.0648,4
10,EMC MORTGAGE+seller,2005,0.0558,4
10,BEAR STEARNS & CO. INC.+depositor,2006,0.0609,4
10,BEAR STEARNS & CO. INC.+depositor,2007,0.056,4
10,BEAR STEARNS & CO. INC.+depositor,2008,0.0563,4
11,FINANCIAL ASSETS SECURITIES CORP.+depositor,2002,0.0873,4
11,FINANCIAL ASSETS SECURITIES CORP.+depositor,2003,0.088,4
11,FINANCIAL ASSETS SECURITIES CORP.+depositor,2004,0.087,4
11,FINANCIAL ASSETS SECURITIES CORP.+depositor,2005,0.0806,4
11,FINANCIAL ASSETS SECURITIES CORP.+depositor,2006,0.0729,4
11,FINANCIAL ASSETS SECURITIES CORP.+depositor,2007,0.0697,4
11,FINANCIAL ASSETS SECURITIES CORP.+depositor,2008,0.0697,4
12,MERRILL LYNCH+depositor,2002,0.0765,4
12,MERRILL LYNCH+depositor,2003,0.0793,4
12,MERRILL LYNCH+depositor,2004,0.0829,4
12,MERRILL LYNCH+depositor,2005,0.0858,4
12,MERRILL LYNCH+depositor,2006,0.0856,4
12,MERRILL LYNCH+depositor,2007,0.0853,4
12,MERRILL LYNCH+depositor,2008,0.0851,4
13,FIRST NLC FINANCIAL SERVICES LLC+originator,2002,0.0495,4
13,FIRST NLC FINANCIAL SERVICES LLC+originator,2003,0.0527,4
13,FIRST NLC FINANCIAL SERVICES LLC+originator,2004,0.0591,4
13,FIRST NLC FINANCIAL SERVICES LLC+originator,2005,0.0651,4
13,FIRST NLC FINANCIAL SERVICES LLC+originator,2006,0.0708,4
13,FIRST NLC FINANCIAL SERVICES LLC+originator,2007,0.0763,4
13,FIRST NLC FINANCIAL SERVICES LLC+originator,2008,0.0782,4
14,WELLS FARGO+servicer,2002,0.0624,4
14,WELLS FARGO+servicer,2003,0.0639,4
14,WELLS FARGO+servicer,2004,0.0668,4
14,WELLS FARGO+servicer,2005,0.0693,4
14,WELLS FARGO+servicer,2006,0.0702,4
14,WELLS FARGO+servicer,2007,0.0702,4
14,WELLS FARGO+servicer,2008,0.0696,4
15,CITIGROUP+depositor,2002,0.0622,4
15,CITIGROUP+depositor,2003,0.0623,4
15,CITIGROUP+depositor,2004,0.0628,4
15,CITIGROUP+depositor,2005,0.0605,4
15,CITIGROUP+depositor,2006,0.0552,4
15,CITIGROUP+depositor,2007,0.0523,4
15,CITIGROUP+depositor,2008,0.0513,4
16,COUNTRYWIDE SECURITIES CORPORATION+depositor,2002,0.0742,4
16,COUNTRYWIDE SECURITIES CORPORATION+depositor,2003,0.069,4
16,COUNTRYWIDE HOME LOANS+depositor,2004,0.0617,4
16,COUNTRYWIDE HOME LOANS+depositor,2005,0.0633,4
16,COUNTRYWIDE HOME LOANS+sponsor,2006,0.0623,4
16,COUNTRYWIDE HOME LOANS+sponsor,2007,0.0661,4
16,COUNTRYWIDE HOME LOANS+sponsor,2008,0.0667,4
17,ACE SECURITIES+depositor,2002,0.0836,4
17,ACE SECURITIES+depositor,2003,0.0816,4
17,DEUTSCHE BANK+issuer,2004,0.0767,4
17,DEUTSCHE BANK+issuer,2005,0.0792,4
17,DEUTSCHE BANK+issuer,2006,0.0892,4
17,DEUTSCHE BANK+issuer,2007,0.0924,4
17,DEUTSCHE BANK+issuer,2008,0.0914,4
18,GMAC RFC+seller,2002,0.0668,4
18,GMAC RFC+seller,2003,0.0699,4
18,GMAC RFC+seller,2004,0.069,4
18,GMAC RFC+seller,2005,0.0634,4
18,GMAC RFC+servicer,2006,0.0628,4
18,GMAC RFC+servicer,2007,0.0617,4
18,GMAC RFC+servicer,2008,0.0619,4
19,LEHMAN BROTHERS+originator,2002,0.0735,4
19,LEHMAN BROTHERS+originator,2003,0.0778,4
19,LEHMAN BROTHERS+originator,2004,0.0858,4
19,LEHMAN BROTHERS+issuer,2005,0.0944,4
19,LEHMAN BROTHERS+seller,2006,0.1014,4
19,LEHMAN BROTHERS+seller,2007,0.0946,4
19,LEHMAN BROTHERS+seller,2008,0.0907,4
20,GREENPOINT+issuer,2002,0.0925,4
20,GREENPOINT+issuer,2003,0.0982,4
20,FIRST NATIONAL BANK OF KEYSTONE+originator,2004,0.1033,4
20,FIRST NATIONAL BANK OF KEYSTONE+originator,2005,0.0832,4
20,FIRST NATIONAL BANK OF KEYSTONE+originator,2006,0.0687,4
20,FIRST NATIONAL BANK OF KEYSTONE+originator,2007,0.0624,4
20,FIRST NATIONAL BANK OF KEYSTONE+originator,2008,0.0617,4
21,NOMURA SECURITIES CO.  LTD.+issuer,2002,0.0614,4
21,NOMURA SECURITIES CO.  LTD.+issuer,2003,0.0625,4
21,COUNTRYWIDE HOME LOANS+seller,2004,0.0665,4
21,NOMURA SECURITIES CO.  LTD.+issuer,2005,0.0681,4
21,NOMURA SECURITIES CO.  LTD.+issuer,2006,0.0602,4
21,COUNTRYWIDE HOME LOANS+seller,2007,0.0566,4
21,COUNTRYWIDE HOME LOANS+seller,2008,0.0566,4
22,NEWCASTLE INVESTMENT CORP.+issuer,2002,0.0553,4
22,NEWCASTLE INVESTMENT CORP.+issuer,2003,0.0575,4
22,HOUSEHOLD+issuer,2004,0.0528,4
22,WELLS FARGO+servicer,2005,0.0467,4
22,WELLS FARGO+servicer,2006,0.0445,4
22,WELLS FARGO+servicer,2007,0.0436,4
22,WELLS FARGO+servicer,2008,0.0435,4
23,WELLS FARGO+servicer,2002,0.0505,4
23,WELLS FARGO+servicer,2003,0.0503,4
23,WELLS FARGO+servicer,2004,0.0501,4
23,MORGAN STANLEY+sponsor,2005,0.0542,4
23,MORGAN STANLEY+sponsor,2006,0.0594,4
23,MORGAN STANLEY+seller,2007,0.057,4
23,MORGAN STANLEY+seller,2008,0.0564,4
24,INDYMAC+depositor,2002,0.1369,4
24,CENTEX+originator,2003,0.1349,4
24,INDYMAC+servicer,2004,0.1293,4
24,INDYMAC+servicer,2005,0.1271,4
24,INDYMAC+seller,2006,0.1188,4
24,INDYMAC+seller,2007,0.1115,4
24,INDYMAC+seller,2008,0.1089,4
25,AMERICAN HOME MORTGAGE+issuer,2002,0.085,4
25,AMERICAN HOME MORTGAGE+issuer,2003,0.0905,4
25,AMERICAN HOME MORTGAGE+issuer,2004,0.1011,4
25,ENCORE CREDIT CORPORATION+originator,2005,0.0889,4
25,ENCORE CREDIT CORPORATION+originator,2006,0.0791,4
25,ENCORE CREDIT CORPORATION+originator,2007,0.0746,4
25,ENCORE CREDIT CORPORATION+originator,2008,0.0728,4
26,U.S. BANK+trustee,2002,0.0287,4
26,U.S. BANK+trustee,2003,0.0297,4
26,U.S. BANK+trustee,2004,0.0318,4
26,U.S. BANK+trustee,2005,0.0342,4
26,THE BOSTON COMPANY+originator,2006,0.0399,4
26,THE BOSTON COMPANY+originator,2007,0.0463,4
26,THE BOSTON COMPANY+originator,2008,0.0472,4
27,WELLS FARGO+servicer,2002,0.0597,4
27,WELLS FARGO+servicer,2003,0.0598,4
27,WELLS FARGO+servicer,2004,0.0601,4
27,ELLINGTON LOAN ACQUISITION 2007-1 LLC+issuer,2005,0.06,4
27,ELLINGTON LOAN ACQUISITION 2007-1 LLC+issuer,2006,0.0684,4
27,PRINCIPAL RESIDENTIAL MORTGAGE  INC.+originator,2007,0.0703,4
27,PRINCIPAL RESIDENTIAL MORTGAGE  INC.+originator,2008,0.0703,4
28,THE BOSTON COMPANY+servicer,2002,0.0663,4
28,THE BOSTON COMPANY+servicer,2003,0.0664,4
28,THE BOSTON COMPANY+servicer,2004,0.07,4
28,THE BOSTON COMPANY+servicer,2005,0.0734,4
28,THE BOSTON COMPANY+servicer,2006,0.0762,4
28,QUICKEN LOANS+depositor,2007,0.0809,4
28,THE BOSTON COMPANY+servicer,2008,0.0788,4
29,MERRILL LYNCH+depositor,2002,0.0559,4
29,MERRILL LYNCH+depositor,2003,0.058,4
29,MERRILL LYNCH+depositor,2004,0.0608,4
29,OPTION ONE+servicer,2005,0.0605,4
29,OPTION ONE+servicer,2006,0.0541,4
29,OPTION ONE+servicer,2007,0.051,4
29,OPTION ONE+servicer,2008,0.0511,4
30,WELLS FARGO+trustee,2002,0.0377,4
30,WELLS FARGO+trustee,2003,0.0429,4
30,WELLS FARGO+trustee,2004,0.0541,4
30,WELLS FARGO+trustee,2005,0.0558,4
30,WELLS FARGO+trustee,2006,0.0524,4
30,WELLS FARGO+trustee,2007,0.0513,4
30,WELLS FARGO+trustee,2008,0.0512,4
1,COUNTRYWIDE HOME LOANS+originator,2002,0.0431,5
1,COUNTRYWIDE HOME LOANS+originator,2003,0.0449,5
1,COUNTRYWIDE HOME LOANS+originator,2004,0.0502,5
1,WELLS FARGO+securities-administrator,2005,0.0476,5
1,WELLS FARGO+securities-administrator,2006,0.0454,5
1,WELLS FARGO+servicer,2007,0.0416,5
1,WELLS FARGO+servicer,2008,0.0396,5
2,DELTA FUNDING CORPORATION+originator,2002,0.0602,5
2,DELTA FUNDING CORPORATION+originator,2003,0.0629,5
2,OCWEN+servicer,2004,0.0667,5
2,OCWEN+servicer,2005,0.0629,5
2,OCWEN+servicer,2006,0.0574,5
2,OCWEN+servicer,2007,0.0544,5
2,OCWEN+servicer,2008,0.0541,5
3,SUNTRUST+originator,2002,0.042,5
3,SUNTRUST+originator,2003,0.0424,5
3,SUNTRUST+originator,2004,0.0434,5
3,SUNTRUST+originator,2005,0.0456,5
3,SUNTRUST+originator,2006,0.0494,5
3,SUNTRUST+originator,2007,0.0512,5
3,SUNTRUST+originator,2008,0.0509,5
4,QUICKEN LOANS+originator,2002,0.0446,5
4,COUNTRYWIDE HOME LOANS+servicer,2003,0.0445,5
4,COUNTRYWIDE HOME LOANS+servicer,2004,0.044,5
4,GOLDMAN SACHS & CO.+sponsor,2005,0.0452,5
4,QUICKEN LOANS+originator,2006,0.0459,5
4,QUICKEN LOANS+originator,2007,0.0468,5
4,QUICKEN LOANS+originator,2008,0.0479,5
5,ASSET BACKED FUNDING+issuer,2002,0.0296,5
5,ASSET BACKED FUNDING+issuer,2003,0.0298,5
5,ASSET BACKED FUNDING+issuer,2004,0.0311,5
5,ASSET BACKED FUNDING+issuer,2005,0.0333,5
5,IMPAC+servicer,2006,0.0343,5
5,IMPAC+servicer,2007,0.0298,5
5,IMPAC+servicer,2008,0.0288,5
6,ARGENT+originator,2002,0.0688,5
6,AMERIQUEST MORTGAGE CO.+servicer,2003,0.062,5
6,CREDIT SUISSE SECURITIES (USA) LLC+originator,2004,0.0649,5
6,CREDIT SUISSE SECURITIES (USA) LLC+originator,2005,0.0622,5
6,CREDIT SUISSE SECURITIES (USA) LLC+originator,2006,0.059,5
6,CREDIT SUISSE SECURITIES (USA) LLC+originator,2007,0.0604,5
6,CREDIT SUISSE SECURITIES (USA) LLC+originator,2008,0.06,5
7,WACHOVIA+trustee,2002,0.0367,5
7,WACHOVIA+trustee,2003,0.0377,5
7,WACHOVIA+trustee,2004,0.0373,5
7,WACHOVIA+trustee,2005,0.0352,5
7,WELLS FARGO+sponsor,2006,0.0498,5
7,WELLS FARGO+seller,2007,0.0526,5
7,WELLS FARGO+seller,2008,0.0522,5
8,PRINCIPAL RESIDENTIAL MORTGAGE  INC.+depositor,2002,0.0642,5
8,IRWIN UNION BANK & TRUST CO.+originator,2003,0.0655,5
8,DELTA FUNDING CORPORATION+servicer,2004,0.0585,5
8,DELTA FUNDING CORPORATION+servicer,2005,0.0537,5
8,DELTA FUNDING CORPORATION+servicer,2006,0.0505,5
8,IRWIN HOME EQUITY CORP.+issuer,2007,0.0491,5
8,DELTA FUNDING CORPORATION+servicer,2008,0.0491,5
9,BANK OF AMERICA+seller,2002,0.0701,5
9,BANK OF AMERICA+seller,2003,0.0684,5
9,BANK OF AMERICA+seller,2004,0.063,5
9,BANK OF AMERICA+seller,2005,0.0516,5
9,BANK OF AMERICA+seller,2006,0.0373,5
9,WELLS FARGO+servicer,2007,0.0343,5
9,WELLS FARGO+servicer,2008,0.0336,5
10,WELLS FARGO+securities-administrator,2002,0.0546,5
10,WELLS FARGO+securities-administrator,2003,0.0523,5
10,EMC MORTGAGE+servicer,2004,0.056,5
10,WELLS FARGO+servicer,2005,0.0551,5
10,EMC MORTGAGE+sponsor,2006,0.0498,5
10,EMC MORTGAGE+sponsor,2007,0.0544,5
10,EMC MORTGAGE+sponsor,2008,0.0545,5
11,FREMONT FINANCIAL CORPORATION+issuer,2002,0.0527,5
11,FREMONT FINANCIAL CORPORATION+issuer,2003,0.0549,5
11,FREMONT FINANCIAL CORPORATION+issuer,2004,0.0596,5
11,FREMONT FINANCIAL CORPORATION+issuer,2005,0.0663,5
11,FREMONT FINANCIAL CORPORATION+issuer,2006,0.0718,5
11,FREMONT FINANCIAL CORPORATION+issuer,2007,0.0673,5
11,FREMONT FINANCIAL CORPORATION+issuer,2008,0.0665,5
12,MERRILL LYNCH+originator,2002,0.0672,5
12,MERRILL LYNCH+originator,2003,0.0694,5
12,MERRILL LYNCH+originator,2004,0.0715,5
12,MERRILL LYNCH+originator,2005,0.0652,5
12,MERRILL LYNCH+originator,2006,0.0634,5
12,MERRILL LYNCH+originator,2007,0.0621,5
12,MERRILL LYNCH+originator,2008,0.0619,5
13,NEW CENTURY+issuer,2002,0.0457,5
13,NEW CENTURY+issuer,2003,0.0483,5
13,NEW CENTURY+issuer,2004,0.0525,5
13,NEW CENTURY+issuer,2005,0.0553,5
13,NEW CENTURY+issuer,2006,0.055,5
13,NEW CENTURY+issuer,2007,0.0552,5
13,NEW CENTURY+issuer,2008,0.0561,5
14,ACCREDITED HOME LENDERS+issuer,2002,0.0559,5
14,ABN AMRO INCORPORATED+originator,2003,0.0534,5
14,ACCREDITED HOME LENDERS+issuer,2004,0.0511,5
14,ACCREDITED HOME LENDERS+issuer,2005,0.0459,5
14,ACCREDITED HOME LENDERS+issuer,2006,0.0402,5
14,ACCREDITED HOME LENDERS+issuer,2007,0.0369,5
14,ACCREDITED HOME LENDERS+issuer,2008,0.0364,5
15,WELLS FARGO+servicer,2002,0.0534,5
15,WELLS FARGO+servicer,2003,0.0532,5
15,MORTGAGEIT+originator,2004,0.0537,5
15,MORTGAGEIT+originator,2005,0.0564,5
15,WATERFIELD MORTGAGE COMPANY  INC.+originator,2006,0.0506,5
15,WELLS FARGO+servicer,2007,0.0461,5
15,WELLS FARGO+servicer,2008,0.0454,5
16,COUNTRYWIDE HOME LOANS+depositor,2002,0.0526,5
16,COUNTRYWIDE HOME LOANS+depositor,2003,0.0556,5
16,COUNTRYWIDE SECURITIES CORPORATION+depositor,2004,0.0566,5
16,COUNTRYWIDE HOME LOANS+sponsor,2005,0.0517,5
16,COUNTRYWIDE HOME LOANS+depositor,2006,0.0602,5
16,COUNTRYWIDE HOME LOANS+depositor,2007,0.0558,5
16,COUNTRYWIDE HOME LOANS+depositor,2008,0.054,5
17,DEUTSCHE BANK+issuer,2002,0.0788,5
17,DEUTSCHE BANK+issuer,2003,0.0784,5
17,ACE SECURITIES+depositor,2004,0.0752,5
17,ACE SECURITIES+depositor,2005,0.0666,5
17,ACE SECURITIES+depositor,2006,0.0581,5
17,ACE SECURITIES+depositor,2007,0.0569,5
17,ACE SECURITIES+depositor,2008,0.0566,5
18,SECURITIZED ASSET BACKED RECEIVABLES LLC+depositor,2002,0.0436,5
18,SECURITIZED ASSET BACKED RECEIVABLES LLC+depositor,2003,0.0456,5
18,SECURITIZED ASSET BACKED RECEIVABLES LLC+depositor,2004,0.0542,5
18,SECURITIZED ASSET BACKED RECEIVABLES LLC+depositor,2005,0.0628,5
18,GMAC RFC+seller,2006,0.0577,5
18,GMAC RFC+seller,2007,0.0573,5
18,GMAC RFC+seller,2008,0.0573,5
19,STRUCTURED ASSET+depositor,2002,0.0718,5
19,STRUCTURED ASSET+depositor,2003,0.0702,5
19,LEHMAN BROTHERS+issuer,2004,0.0706,5
19,LEHMAN BROTHERS+sponsor,2005,0.0795,5
19,LEHMAN BROTHERS+sponsor,2006,0.0889,5
19,LEHMAN BROTHERS+sponsor,2007,0.0878,5
19,LEHMAN BROTHERS+sponsor,2008,0.0853,5
20,CIT GROUP+originator,2002,0.0459,5
20,CIT GROUP+originator,2003,0.0419,5
20,CIT GROUP+originator,2004,0.0385,5
20,FIRST HORIZON HOME LOAN CORP.+depositor,2005,0.0366,5
20,FIRST HORIZON HOME LOAN CORP.+depositor,2006,0.0379,5
20,FIRST HORIZON HOME LOAN CORP.+depositor,2007,0.0379,5
20,FIRST HORIZON HOME LOAN CORP.+depositor,2008,0.0376,5
21,COUNTRYWIDE HOME LOANS+depositor,2002,0.0489,5
21,COUNTRYWIDE HOME LOANS+depositor,2003,0.0537,5
21,COUNTRYWIDE HOME LOANS+depositor,2004,0.0629,5
21,COUNTRYWIDE HOME LOANS+seller,2005,0.0595,5
21,COUNTRYWIDE HOME LOANS+seller,2006,0.0565,5
21,NOMURA SECURITIES CO.  LTD.+issuer,2007,0.0543,5
21,COUNTRYWIDE HOME LOANS+sponsor,2008,0.0555,5
22,WELLS FARGO+servicer,2002,0.0444,5
22,WELLS FARGO+servicer,2003,0.0452,5
22,WELLS FARGO+servicer,2004,0.0462,5
22,HOUSEHOLD+issuer,2005,0.0439,5
22,HOUSEHOLD+issuer,2006,0.0404,5
22,U.S. BANK+originator,2007,0.0433,5
22,U.S. BANK+originator,2008,0.0432,5
23,MORGAN STANLEY+sponsor,2002,0.0498,5
23,MORGAN STANLEY+sponsor,2003,0.0495,5
23,MORGAN STANLEY+sponsor,2004,0.0498,5
23,WELLS FARGO+servicer,2005,0.0469,5
23,WELLS FARGO+servicer,2006,0.0446,5
23,WELLS FARGO+servicer,2007,0.0462,5
23,WELLS FARGO+servicer,2008,0.0458,5
24,INDYMAC+servicer,2002,0.1281,5
24,INDYMAC+servicer,2003,0.129,5
24,CENTEX+originator,2004,0.102,5
24,CENTEX+originator,2005,0.0749,5
24,INDYMAC+sponsor,2006,0.0768,5
24,INDYMAC+sponsor,2007,0.0841,5
24,INDYMAC+sponsor,2008,0.0857,5
25,AMORTIZING RESIDENTIAL COLLATERAL MORTGAGE+issuer,2002,0.0321,5
25,ACCREDITED HOME LENDERS+originator,2003,0.0318,5
25,ACCREDITED HOME LENDERS+originator,2004,0.0334,5
25,ACCREDITED HOME LENDERS+originator,2005,0.0344,5
25,ACCREDITED HOME LENDERS+originator,2006,0.0339,5
25,ACCREDITED HOME LENDERS+originator,2007,0.0338,5
25,ACCREDITED HOME LENDERS+originator,2008,0.0335,5
26,DELTA FUNDING CORPORATION+servicer,2002,0.0264,5
26,DELTA FUNDING CORPORATION+servicer,2003,0.0278,5
26,DECISION ONE+originator,2004,0.0301,5
26,DECISION ONE+originator,2005,0.0336,5
26,DECISION ONE+originator,2006,0.0358,5
26,DECISION ONE+originator,2007,0.0363,5
26,U.S. BANK+trustee,2008,0.0366,5
27,HSBC+originator,2002,0.0569,5
27,ELLINGTON LOAN ACQUISITION 2007-1 LLC+issuer,2003,0.0555,5
27,ELLINGTON LOAN ACQUISITION 2007-1 LLC+issuer,2004,0.057,5
27,WELLS FARGO+servicer,2005,0.0592,5
27,WELLS FARGO+servicer,2006,0.0571,5
27,WELLS FARGO+servicer,2007,0.0562,5
27,WELLS FARGO+servicer,2008,0.0561,5
28,DEUTSCHE BANK+trustee,2002,0.0331,5
28,DEUTSCHE BANK+trustee,2003,0.0333,5
28,DEUTSCHE BANK+trustee,2004,0.0342,5
28,DEUTSCHE BANK+trustee,2005,0.0351,5
28,DEUTSCHE BANK+trustee,2006,0.0353,5
28,THE BOSTON COMPANY+sponsor,2007,0.0366,5
28,THE BOSTON COMPANY+sponsor,2008,0.0367,5
29,OPTION ONE MORTGAGE CORPORATION+seller,2002,0.0357,5
29,OPTION ONE MORTGAGE CORPORATION+seller,2003,0.0349,5
29,OPTION ONE MORTGAGE CORPORATION+seller,2004,0.0333,5
29,OPTION ONE MORTGAGE CORPORATION+seller,2005,0.0321,5
29,OPTION ONE MORTGAGE CORPORATION+issuer,2006,0.0375,5
29,OPTION ONE MORTGAGE CORPORATION+issuer,2007,0.0483,5
29,OPTION ONE MORTGAGE CORPORATION+issuer,2008,0.0494,5
30,UBS AG+seller,2002,0.0257,5
30,UBS AG+seller,2003,0.0279,5
30,UBS AG+seller,2004,0.0309,5
30,UBS AG+seller,2005,0.0323,5
30,UBS AG+seller,2006,0.0312,5
30,UBS AG+seller,2007,0.0301,5
30,UBS AG+seller,2008,0.0298,5
