Topic,comp_role,Year,weight,word_category
12,fi_87+servicer,2005,0.1459,2
12,fi_87+servicer,2006,0.1446,3
12,fi_87+servicer,2007,0.1747,1
12,fi_87+servicer,2008,0.1746,1
12,fi_87+sponsor,2005,0.0718,5
12,fi_87+sponsor,2006,0.1882,1
12,fi_87+sponsor,2007,0.1563,3
12,fi_87+sponsor,2008,0.1563,3
13,fi_171+depositor,2002,0.0496,5
13,fi_171+depositor,2003,0.1879,1
13,fi_171+depositor,2004,0.1407,1
13,fi_171+depositor,2005,0.1612,1
13,fi_171+depositor,2006,0.1338,1
13,fi_171+depositor,2007,0.2357,1
13,fi_171+depositor,2008,0.2357,1
13,fi_171+issuer,2007,0.1775,3
13,fi_171+issuer,2008,0.1774,3
13,fi_171+seller,2003,0.0607,5
13,fi_171+seller,2004,0.0781,4
13,fi_171+seller,2005,0.0813,2
13,fi_171+sponsor,2006,0.0507,3
13,fi_171+sponsor,2007,0.2177,2
13,fi_171+sponsor,2008,0.2178,2
13,fi_22+depositor,2002,0.1903,2
13,fi_22+depositor,2003,0.0776,3
13,fi_22+depositor,2004,0.0898,2
13,fi_22+depositor,2005,0.0721,4
13,fi_22+originator,2002,0.1869,3
13,fi_22+originator,2003,0.0614,4
13,fi_22+seller,2004,0.0758,5
13,fi_22+seller,2006,0.0434,5
13,fi_22+servicer,2002,0.191,1
13,fi_22+servicer,2003,0.0812,2
13,fi_22+servicer,2004,0.081,3
13,fi_22+servicer,2005,0.0736,3
13,fi_22+servicer,2006,0.0442,4
13,fi_309+servicer,2006,0.0622,2
13,fi_309+servicer,2007,0.0671,4
13,fi_309+servicer,2008,0.067,4
13,fi_41+swap-counterparty,2007,0.0311,5
13,fi_41+swap-counterparty,2008,0.0311,5
13,fi_80+trustee,2002,0.0789,4
13,fi_80+trustee,2005,0.0558,5
14,fi_110+depositor,2004,0.0647,5
14,fi_110+depositor,2005,0.1609,2
14,fi_110+depositor,2006,0.2155,2
14,fi_110+depositor,2007,0.235,2
14,fi_110+depositor,2008,0.2351,2
14,fi_110+issuer,2004,0.0807,2
14,fi_110+issuer,2005,0.1789,1
14,fi_110+issuer,2006,0.254,1
14,fi_110+issuer,2007,0.2626,1
14,fi_110+issuer,2008,0.2626,1
14,fi_110+seller,2005,0.0977,4
14,fi_110+seller,2006,0.1055,5
14,fi_110+servicer,2007,0.1096,5
14,fi_110+servicer,2008,0.1096,5
14,fi_117+custodian,2005,0.0919,5
14,fi_117+custodian,2006,0.1148,4
14,fi_117+custodian,2007,0.1099,4
14,fi_117+custodian,2008,0.1099,4
14,fi_135+seller,2004,0.0667,4
14,fi_135+servicer,2004,0.0713,3
14,fi_140+depositor,2003,0.0542,5
14,fi_140+issuer,2002,0.1371,1
14,fi_140+issuer,2003,0.1599,1
14,fi_140+servicer,2002,0.1184,2
14,fi_140+servicer,2003,0.1422,2
14,fi_35+trustee,2002,0.0947,4
14,fi_35+trustee,2003,0.0962,3
14,fi_35+trustee,2004,0.1035,1
14,fi_35+trustee,2005,0.1093,3
14,fi_35+trustee,2006,0.1367,3
14,fi_35+trustee,2007,0.1242,3
14,fi_35+trustee,2008,0.1242,3
14,fi_89+depositor,2002,0.1081,3
14,fi_89+depositor,2003,0.0869,4
14,fi_91+trustee,2002,0.0817,5
15,fi_153+trustee,2002,0.043,5
15,fi_165+issuer,2002,0.0498,4
15,fi_165+issuer,2003,0.0666,2
15,fi_165+issuer,2004,0.141,1
15,fi_165+issuer,2005,0.1145,2
15,fi_165+issuer,2006,0.1497,2
15,fi_165+issuer,2007,0.2225,1
15,fi_165+issuer,2008,0.2743,1
15,fi_18+depositor,2004,0.0768,3
15,fi_18+depositor,2005,0.0715,5
15,fi_18+depositor,2006,0.0751,4
15,fi_18+depositor,2007,0.0905,4
15,fi_18+depositor,2008,0.0723,4
15,fi_18+issuer,2003,0.0625,3
15,fi_18+issuer,2004,0.1026,2
15,fi_18+issuer,2005,0.09,3
15,fi_18+issuer,2006,0.0798,3
15,fi_18+issuer,2007,0.0912,3
15,fi_18+issuer,2008,0.0728,3
15,fi_18+servicer,2003,0.0386,5
15,fi_18+servicer,2004,0.0729,4
15,fi_18+servicer,2005,0.1666,1
15,fi_18+servicer,2006,0.1633,1
15,fi_18+servicer,2007,0.1422,2
15,fi_18+servicer,2008,0.1971,2
15,fi_18+sponsor,2007,0.0889,5
15,fi_18+sponsor,2008,0.0712,5
15,fi_227+servicer,2002,0.1235,3
15,fi_227+servicer,2003,0.3221,1
15,fi_306+servicer,2005,0.0787,4
15,fi_306+servicer,2006,0.0733,5
15,fi_308+trustee,2004,0.0514,5
15,fi_61+seller,2002,0.1505,2
15,fi_61+servicer,2002,0.1585,1
15,fi_61+servicer,2003,0.0386,4
16,fi_125+servicer,2006,0.0561,5
16,fi_128+seller,2004,0.0594,5
16,fi_177+depositor,2002,0.1075,2
16,fi_177+depositor,2003,0.0794,4
16,fi_177+depositor,2004,0.1067,2
16,fi_177+depositor,2005,0.1702,2
16,fi_177+depositor,2006,0.159,1
16,fi_177+depositor,2007,0.1455,2
16,fi_177+depositor,2008,0.1303,2
16,fi_177+issuer,2004,0.1031,3
16,fi_177+issuer,2005,0.1521,3
16,fi_177+issuer,2006,0.1532,3
16,fi_177+issuer,2007,0.1349,3
16,fi_177+issuer,2008,0.1226,3
16,fi_177+seller,2003,0.0728,5
16,fi_177+seller,2004,0.2059,1
16,fi_177+seller,2005,0.1715,1
16,fi_177+seller,2006,0.1019,4
16,fi_177+servicer,2002,0.0687,4
16,fi_177+sponsor,2005,0.0698,4
16,fi_177+sponsor,2006,0.1534,2
16,fi_177+sponsor,2007,0.1555,1
16,fi_177+sponsor,2008,0.1375,1
16,fi_3+depositor,2002,0.0696,3
16,fi_3+depositor,2003,0.0943,2
16,fi_304+seller,2002,0.0674,5
16,fi_304+seller,2003,0.0866,3
16,fi_304+servicer,2002,0.1865,1
16,fi_304+servicer,2003,0.1117,1
16,fi_306+securities-administrator,2007,0.1029,5
16,fi_306+securities-administrator,2008,0.098,5
16,fi_306+servicer,2004,0.0926,4
16,fi_306+servicer,2005,0.0644,5
16,fi_306+servicer,2007,0.1212,4
16,fi_306+servicer,2008,0.1123,4
17,fi_138+servicer,2002,0.5976,1
17,fi_138+servicer,2003,0.5983,1
17,fi_138+servicer,2004,0.3328,1
17,fi_138+servicer,2005,0.2002,2
17,fi_138+servicer,2006,0.1559,1
17,fi_138+servicer,2007,0.1118,2
17,fi_138+servicer,2008,0.0504,5
17,fi_249+depositor,2002,0.0863,2
17,fi_249+depositor,2003,0.0863,2
17,fi_249+depositor,2004,0.2068,2
17,fi_249+depositor,2005,0.2328,1
17,fi_249+depositor,2006,0.1297,2
17,fi_249+issuer,2002,0.0422,5
17,fi_249+issuer,2003,0.0421,5
17,fi_249+issuer,2004,0.0726,5
17,fi_249+issuer,2005,0.1367,3
17,fi_249+issuer,2006,0.1195,3
17,fi_264+sponsor,2006,0.1046,4
17,fi_264+sponsor,2007,0.0645,4
17,fi_306+trustee,2002,0.0785,3
17,fi_306+trustee,2003,0.0785,3
17,fi_306+trustee,2004,0.1152,3
17,fi_306+trustee,2005,0.086,5
17,fi_39+cap-counterparty,2002,0.0516,4
17,fi_39+cap-counterparty,2003,0.0516,4
17,fi_39+cap-counterparty,2004,0.0955,4
17,fi_39+cap-counterparty,2005,0.105,4
17,fi_39+cap-counterparty,2006,0.0688,5
17,fi_39+depositor,2007,0.1501,1
17,fi_39+depositor,2008,0.215,1
17,fi_39+issuer,2007,0.097,3
17,fi_39+issuer,2008,0.188,2
17,fi_39+sponsor,2008,0.133,3
17,fi_39+swap-counterparty,2007,0.0588,5
17,fi_39+swap-counterparty,2008,0.0537,4
18,fi_106+originator,2006,0.023,5
18,fi_157+cap-counterparty,2002,0.0538,4
18,fi_157+cap-counterparty,2003,0.058,5
18,fi_157+seller,2002,0.1547,2
18,fi_157+seller,2003,0.0741,2
18,fi_157+swap-counterparty,2007,0.117,3
18,fi_157+swap-counterparty,2008,0.2144,2
18,fi_178+originator,2005,0.0939,3
18,fi_178+originator,2006,0.0977,3
18,fi_178+originator,2007,0.4072,1
18,fi_178+originator,2008,0.3238,1
18,fi_210+originator,2004,0.0685,4
18,fi_210+originator,2005,0.1882,2
18,fi_210+servicer,2002,0.0508,5
18,fi_210+servicer,2003,0.0727,3
18,fi_210+servicer,2004,0.1357,2
18,fi_210+servicer,2005,0.3127,1
18,fi_210+servicer,2006,0.0579,4
18,fi_210+servicer,2007,0.0491,5
18,fi_210+servicer,2008,0.0488,5
18,fi_262+depositor,2002,0.1029,3
18,fi_262+depositor,2003,0.0685,4
18,fi_306+securities-administrator,2005,0.0823,4
18,fi_306+securities-administrator,2006,0.2392,2
18,fi_306+securities-administrator,2007,0.0905,4
18,fi_306+securities-administrator,2008,0.087,4
18,fi_306+servicer,2004,0.0781,3
18,fi_306+servicer,2005,0.076,5
18,fi_306+servicer,2006,0.4125,1
18,fi_306+servicer,2007,0.1678,2
18,fi_306+servicer,2008,0.153,3
18,fi_31+servicer,2002,0.1692,1
18,fi_31+servicer,2003,0.1718,1
18,fi_31+servicer,2004,0.1391,1
18,fi_57+servicer,2004,0.0567,5
19,fi_147+depositor,2002,0.2434,3
19,fi_147+depositor,2003,0.2374,3
19,fi_147+depositor,2004,0.2141,3
19,fi_147+depositor,2005,0.2082,3
19,fi_147+depositor,2006,0.1711,1
19,fi_147+depositor,2007,0.1754,1
19,fi_147+depositor,2008,0.1091,3
19,fi_147+issuer,2004,0.0595,5
19,fi_147+issuer,2005,0.0665,5
19,fi_147+issuer,2007,0.1293,5
19,fi_147+issuer,2008,0.0863,5
19,fi_147+seller,2002,0.2434,2
19,fi_147+seller,2003,0.2383,2
19,fi_147+seller,2004,0.2358,2
19,fi_147+seller,2005,0.2174,2
19,fi_147+seller,2006,0.1531,3
19,fi_147+seller,2007,0.1655,2
19,fi_147+seller,2008,0.2757,1
19,fi_147+servicer,2002,0.2438,1
19,fi_147+servicer,2003,0.2463,1
19,fi_147+servicer,2004,0.2503,1
19,fi_147+servicer,2005,0.2259,1
19,fi_147+servicer,2006,0.1539,2
19,fi_147+servicer,2007,0.1612,4
19,fi_147+servicer,2008,0.2684,2
19,fi_147+sponsor,2006,0.1513,4
19,fi_147+sponsor,2007,0.1649,3
19,fi_147+sponsor,2008,0.1042,4
19,fi_74+issuer,2002,0.1051,4
19,fi_74+issuer,2003,0.1002,5
19,fi_80+trustee,2002,0.0846,5
19,fi_80+trustee,2003,0.1146,4
19,fi_80+trustee,2004,0.1208,4
19,fi_80+trustee,2005,0.1094,4
19,fi_80+trustee,2006,0.0974,5
2,fi_306+trustee,2003,0.0988,5
2,fi_306+trustee,2004,0.0828,5
2,fi_306+trustee,2005,0.087,5
2,fi_306+trustee,2006,0.0504,5
2,fi_306+trustee,2007,0.0558,5
2,fi_306+trustee,2008,0.0319,5
2,fi_33+depositor,2002,0.0742,3
2,fi_33+depositor,2003,0.1939,3
2,fi_33+depositor,2004,0.2118,3
2,fi_33+depositor,2005,0.227,1
2,fi_33+depositor,2006,0.2302,1
2,fi_33+depositor,2007,0.2112,1
2,fi_33+depositor,2008,0.3294,1
2,fi_33+issuer,2002,0.0422,5
2,fi_33+issuer,2003,0.1043,4
2,fi_33+issuer,2004,0.1072,4
2,fi_33+issuer,2005,0.1131,4
2,fi_33+issuer,2006,0.2008,2
2,fi_33+issuer,2007,0.185,3
2,fi_33+issuer,2008,0.2235,2
2,fi_33+seller,2002,0.0678,4
2,fi_34+seller,2002,0.3209,2
2,fi_34+seller,2003,0.2143,2
2,fi_34+seller,2004,0.2139,2
2,fi_34+seller,2005,0.1819,3
2,fi_34+servicer,2002,0.4331,1
2,fi_34+servicer,2003,0.2571,1
2,fi_34+servicer,2004,0.2226,1
2,fi_34+servicer,2005,0.1986,2
2,fi_34+servicer,2006,0.197,3
2,fi_34+servicer,2007,0.1699,4
2,fi_34+servicer,2008,0.1329,4
2,fi_34+sponsor,2006,0.1672,4
2,fi_34+sponsor,2007,0.1856,2
2,fi_34+sponsor,2008,0.1375,3
20,fi_141+trustee,2005,0.0284,5
20,fi_153+trustee,2005,0.0294,4
20,fi_262+depositor,2003,0.0928,3
20,fi_262+depositor,2004,0.1443,2
20,fi_262+depositor,2006,0.0992,3
20,fi_262+depositor,2007,0.0878,3
20,fi_262+depositor,2008,0.0878,3
20,fi_262+issuer,2005,0.0315,3
20,fi_262+issuer,2006,0.0374,4
20,fi_262+issuer,2007,0.0585,4
20,fi_262+issuer,2008,0.0585,4
20,fi_262+seller,2002,0.132,3
20,fi_306+securities-administrator,2002,0.157,2
20,fi_306+securities-administrator,2003,0.133,2
20,fi_306+securities-administrator,2004,0.1201,3
20,fi_306+securities-administrator,2005,0.1645,2
20,fi_306+securities-administrator,2006,0.1314,2
20,fi_306+securities-administrator,2007,0.15,2
20,fi_306+securities-administrator,2008,0.1501,2
20,fi_306+servicer,2002,0.1958,1
20,fi_306+servicer,2003,0.1909,1
20,fi_306+servicer,2004,0.1946,1
20,fi_306+servicer,2005,0.224,1
20,fi_306+servicer,2006,0.137,1
20,fi_306+servicer,2007,0.1531,1
20,fi_306+servicer,2008,0.1531,1
20,fi_41+issuer,2002,0.0773,4
20,fi_41+issuer,2003,0.0768,5
20,fi_41+issuer,2004,0.0597,5
20,fi_64+trustee,2007,0.0414,5
20,fi_64+trustee,2008,0.0414,5
20,fi_87+seller,2002,0.0683,5
20,fi_87+seller,2003,0.077,4
20,fi_87+seller,2004,0.0659,4
20,fi_87+sponsor,2006,0.0302,5
21,fi_127+depositor,2002,0.2466,1
21,fi_127+depositor,2003,0.2495,1
21,fi_127+depositor,2004,0.2286,1
21,fi_127+depositor,2005,0.1673,1
21,fi_127+depositor,2006,0.127,1
21,fi_127+depositor,2007,0.1111,1
21,fi_127+depositor,2008,0.096,2
21,fi_127+issuer,2002,0.1341,3
21,fi_127+issuer,2003,0.1667,2
21,fi_127+issuer,2004,0.1879,2
21,fi_127+issuer,2005,0.1175,3
21,fi_127+issuer,2006,0.0941,4
21,fi_127+issuer,2007,0.0883,5
21,fi_127+issuer,2008,0.0793,5
21,fi_127+servicer,2002,0.1395,2
21,fi_127+servicer,2003,0.0948,3
21,fi_127+servicer,2004,0.0584,3
21,fi_127+sponsor,2003,0.0391,4
21,fi_127+sponsor,2004,0.057,4
21,fi_127+sponsor,2005,0.1351,2
21,fi_127+sponsor,2006,0.1266,2
21,fi_127+sponsor,2007,0.1089,2
21,fi_127+sponsor,2008,0.0944,3
21,fi_306+securities-administrator,2006,0.0966,3
