Topic,comp_role,Year,weight,word_category
27,fi_157+seller,2003,0.0723,5
27,fi_157+seller,2004,0.0681,5
27,fi_157+seller,2005,0.0893,3
27,fi_157+seller,2006,0.0798,5
27,fi_157+seller,2008,0.0693,5
27,fi_157+sponsor,2005,0.0882,4
27,fi_157+sponsor,2007,0.0615,5
27,fi_157+sponsor,2008,0.0693,4
27,fi_262+issuer,2005,0.2201,1
27,fi_262+issuer,2006,0.1992,1
27,fi_262+issuer,2007,0.1285,2
27,fi_31+originator,2002,0.1138,3
27,fi_31+originator,2003,0.216,2
27,fi_31+originator,2004,0.2091,2
27,fi_31+originator,2005,0.068,5
27,fi_31+servicer,2002,0.1302,2
27,fi_31+servicer,2003,0.2218,1
27,fi_31+servicer,2004,0.2263,1
27,fi_31+servicer,2005,0.1647,2
27,fi_31+servicer,2006,0.093,4
27,fi_31+servicer,2007,0.0929,4
27,fi_31+servicer,2008,0.0894,3
27,fi_49+originator,2003,0.104,4
27,fi_49+originator,2004,0.0722,4
27,fi_5+originator,2002,0.0694,5
27,fi_61+originator,2002,0.2125,1
28,fi_203+servicer,2002,0.1066,3
28,fi_203+servicer,2003,0.0662,5
28,fi_203+servicer,2004,0.0398,5
28,fi_226+depositor,2003,0.0686,3
28,fi_226+depositor,2004,0.0972,2
28,fi_226+depositor,2005,0.0416,5
28,fi_226+issuer,2002,0.1559,2
28,fi_226+issuer,2003,0.3164,1
28,fi_226+issuer,2004,0.404,1
28,fi_226+issuer,2005,0.1729,1
28,fi_226+issuer,2006,0.149,2
28,fi_226+issuer,2007,0.0888,4
28,fi_226+issuer,2008,0.0731,5
28,fi_234+depositor,2002,0.0989,4
28,fi_234+issuer,2002,0.2717,1
28,fi_234+issuer,2003,0.1184,2
28,fi_234+issuer,2004,0.0616,4
28,fi_234+issuer,2007,0.099,3
28,fi_234+issuer,2008,0.0795,4
28,fi_306+custodian,2002,0.0438,5
28,fi_62+depositor,2005,0.0556,3
28,fi_62+depositor,2006,0.043,4
28,fi_62+issuer,2005,0.1415,2
28,fi_62+issuer,2006,0.2015,1
28,fi_62+issuer,2007,0.2096,1
28,fi_62+issuer,2008,0.136,2
28,fi_62+sponsor,2006,0.0401,5
28,fi_79+originator,2006,0.0644,3
28,fi_79+originator,2007,0.1019,2
28,fi_79+originator,2008,0.0813,3
28,fi_79+servicer,2003,0.0669,4
28,fi_79+servicer,2004,0.0738,3
28,fi_89+originator,2008,0.1423,1
28,fi_9+originator,2005,0.0448,4
28,fi_9+originator,2007,0.0825,5
29,fi_136+issuer,2002,0.0229,4
29,fi_136+issuer,2003,0.0265,4
29,fi_136+issuer,2004,0.139,3
29,fi_136+issuer,2005,0.122,2
29,fi_136+issuer,2006,0.0474,5
29,fi_136+originator,2005,0.115,3
29,fi_136+originator,2006,0.1791,2
29,fi_136+originator,2007,0.1006,4
29,fi_136+originator,2008,0.0607,4
29,fi_136+sponsor,2005,0.0435,5
29,fi_20+originator,2006,0.1575,3
29,fi_20+originator,2007,0.237,2
29,fi_20+originator,2008,0.1159,3
29,fi_227+originator,2002,0.6025,1
29,fi_227+originator,2003,0.0369,3
29,fi_228+originator,2007,0.1013,3
29,fi_228+originator,2008,0.4953,1
29,fi_290+originator,2002,0.1345,3
29,fi_290+originator,2003,0.3603,2
29,fi_290+originator,2004,0.1421,2
29,fi_306+servicer,2005,0.0516,4
29,fi_306+servicer,2006,0.0505,4
29,fi_306+servicer,2007,0.0462,5
29,fi_306+servicer,2008,0.0312,5
29,fi_41+underwriters,2004,0.0175,5
29,fi_73+originator,2002,0.1562,2
29,fi_73+originator,2003,0.4922,1
29,fi_73+originator,2004,0.5215,1
29,fi_73+originator,2005,0.2764,1
29,fi_73+originator,2006,0.2276,1
29,fi_73+originator,2007,0.2893,1
29,fi_73+originator,2008,0.1326,2
29,fi_92+originator,2002,0.0122,5
29,fi_92+originator,2003,0.0129,5
29,fi_92+originator,2004,0.0391,4
3,fi_128+issuer,2004,0.0776,5
3,fi_128+issuer,2005,0.0618,5
3,fi_128+issuer,2006,0.1708,2
3,fi_128+issuer,2007,0.1816,2
3,fi_128+issuer,2008,0.1815,2
3,fi_146+issuer,2002,0.1336,2
3,fi_146+issuer,2003,0.1292,2
3,fi_146+issuer,2007,0.0318,5
3,fi_146+issuer,2008,0.0317,5
3,fi_146+servicer,2002,0.1073,3
3,fi_146+servicer,2003,0.1152,4
3,fi_219+originator,2006,0.1133,4
3,fi_219+originator,2007,0.2953,1
3,fi_219+originator,2008,0.2953,1
3,fi_219+servicer,2007,0.0521,4
3,fi_219+servicer,2008,0.0521,4
3,fi_22+depositor,2002,0.0658,5
3,fi_22+issuer,2006,0.0362,5
3,fi_22+originator,2002,0.3411,1
3,fi_22+originator,2003,0.1478,1
3,fi_22+originator,2004,0.1593,1
3,fi_22+originator,2005,0.2189,1
3,fi_22+originator,2006,0.19,1
3,fi_22+seller,2004,0.0922,3
3,fi_22+seller,2005,0.0738,4
3,fi_22+servicer,2002,0.0698,4
3,fi_22+servicer,2003,0.0908,5
3,fi_22+servicer,2004,0.0868,4
3,fi_22+servicer,2005,0.0755,3
3,fi_307+originator,2003,0.1221,3
3,fi_307+originator,2004,0.1418,2
3,fi_307+originator,2005,0.2175,2
3,fi_307+originator,2006,0.1221,3
3,fi_307+originator,2007,0.066,3
3,fi_307+originator,2008,0.066,3
30,fi_293+trustee,2003,0.0221,5
30,fi_294+seller,2003,0.0257,4
30,fi_294+seller,2004,0.0333,5
30,fi_294+seller,2005,0.0414,5
30,fi_294+servicer,2002,0.0182,5
30,fi_294+sponsor,2006,0.0432,5
30,fi_306+custodian,2007,0.0508,5
30,fi_306+custodian,2008,0.0508,5
30,fi_306+servicer,2002,0.0672,3
30,fi_306+servicer,2003,0.0743,2
30,fi_306+servicer,2004,0.073,3
30,fi_306+servicer,2005,0.0899,2
30,fi_306+servicer,2006,0.078,2
30,fi_306+servicer,2007,0.0653,3
30,fi_306+servicer,2008,0.0654,3
30,fi_306+trustee,2004,0.0774,2
30,fi_306+trustee,2005,0.0673,4
30,fi_306+trustee,2006,0.0494,4
30,fi_306+trustee,2007,0.0568,4
30,fi_306+trustee,2008,0.0568,4
30,fi_57+originator,2002,0.0196,4
30,fi_74+depositor,2002,0.0717,2
30,fi_74+depositor,2003,0.0699,3
30,fi_74+depositor,2004,0.0726,4
30,fi_74+depositor,2005,0.0849,3
30,fi_74+depositor,2006,0.0743,3
30,fi_74+depositor,2007,0.0821,2
30,fi_74+depositor,2008,0.0821,2
30,fi_74+issuer,2002,0.5908,1
30,fi_74+issuer,2003,0.526,1
30,fi_74+issuer,2004,0.4042,1
30,fi_74+issuer,2005,0.4069,1
30,fi_74+issuer,2006,0.4896,1
30,fi_74+issuer,2007,0.4732,1
30,fi_74+issuer,2008,0.473,1
4,fi_303+trustee,2002,0.0359,5
4,fi_303+trustee,2003,0.0595,5
4,fi_303+trustee,2004,0.062,4
4,fi_303+trustee,2005,0.0519,5
4,fi_306+custodian,2002,0.0427,4
4,fi_306+custodian,2003,0.0598,4
4,fi_306+custodian,2004,0.0617,5
4,fi_306+custodian,2005,0.0639,4
4,fi_306+custodian,2006,0.1299,3
4,fi_306+custodian,2007,0.1399,3
4,fi_306+custodian,2008,0.1176,3
4,fi_306+depositor,2006,0.0465,5
4,fi_306+depositor,2007,0.0504,5
4,fi_306+depositor,2008,0.055,5
4,fi_306+issuer,2002,0.5794,1
4,fi_306+issuer,2003,0.6094,1
4,fi_306+issuer,2004,0.6004,1
4,fi_306+issuer,2005,0.6195,1
4,fi_306+issuer,2006,0.512,1
4,fi_306+issuer,2007,0.4795,1
4,fi_306+issuer,2008,0.5025,1
4,fi_306+seller,2002,0.1821,2
4,fi_306+seller,2003,0.1225,2
4,fi_306+seller,2004,0.1196,3
4,fi_306+seller,2005,0.107,3
4,fi_306+servicer,2002,0.1127,3
4,fi_306+servicer,2003,0.1215,3
4,fi_306+servicer,2004,0.1272,2
4,fi_306+servicer,2005,0.1117,2
4,fi_306+servicer,2006,0.1416,2
4,fi_306+servicer,2007,0.1448,2
4,fi_306+servicer,2008,0.1428,2
4,fi_306+sponsor,2006,0.0988,4
4,fi_306+sponsor,2007,0.0914,4
4,fi_306+sponsor,2008,0.0985,4
5,fi_150+issuer,2002,0.1234,3
5,fi_150+issuer,2003,0.155,2
5,fi_150+issuer,2004,0.0518,5
5,fi_150+issuer,2005,0.0537,3
5,fi_151+originator,2002,0.0649,5
5,fi_151+originator,2003,0.1161,3
5,fi_151+originator,2004,0.0766,4
5,fi_2+originator,2003,0.0745,4
5,fi_2+originator,2004,0.1019,3
5,fi_2+originator,2006,0.073,3
5,fi_209+issuer,2006,0.071,4
5,fi_209+issuer,2007,0.2823,2
5,fi_209+issuer,2008,0.2823,2
5,fi_209+seller,2002,0.0825,4
5,fi_209+seller,2005,0.0394,5
5,fi_209+seller,2006,0.0344,5
5,fi_209+seller,2007,0.0947,3
5,fi_209+seller,2008,0.0946,3
5,fi_210+originator,2002,0.3661,1
5,fi_210+originator,2003,0.3211,1
5,fi_210+originator,2004,0.3864,1
5,fi_210+originator,2005,0.4683,1
5,fi_210+originator,2006,0.4848,1
5,fi_210+originator,2007,0.3452,1
5,fi_210+originator,2008,0.3453,1
5,fi_210+servicer,2002,0.1253,2
5,fi_210+servicer,2003,0.0714,5
5,fi_210+servicer,2004,0.1071,2
5,fi_210+servicer,2005,0.1037,2
5,fi_210+servicer,2006,0.1099,2
5,fi_210+servicer,2007,0.0723,4
5,fi_210+servicer,2008,0.0722,4
5,fi_210+sponsor,2007,0.0534,5
5,fi_210+sponsor,2008,0.0535,5
5,fi_213+issuer,2005,0.0412,4
6,fi_107+depositor,2007,0.0405,3
6,fi_107+depositor,2008,0.0405,3
6,fi_115+originator,2005,0.0521,5
6,fi_115+originator,2006,0.0321,5
6,fi_125+servicer,2004,0.067,4
6,fi_134+issuer,2002,0.1686,1
6,fi_134+issuer,2003,0.2446,2
6,fi_134+issuer,2006,0.1988,1
6,fi_134+issuer,2007,0.3296,1
6,fi_134+issuer,2008,0.3296,1
6,fi_138+issuer,2002,0.1675,2
6,fi_138+issuer,2003,0.3342,1
6,fi_138+issuer,2004,0.043,5
6,fi_138+issuer,2005,0.1582,1
6,fi_138+issuer,2006,0.1029,3
6,fi_138+issuer,2007,0.255,2
6,fi_138+issuer,2008,0.2549,2
6,fi_193+depositor,2004,0.0911,3
6,fi_193+issuer,2002,0.0736,4
6,fi_193+issuer,2004,0.2674,1
6,fi_193+issuer,2005,0.1377,2
6,fi_193+issuer,2006,0.1526,2
6,fi_272+cap-counterparty,2007,0.037,4
6,fi_272+cap-counterparty,2008,0.0371,4
6,fi_306+securities-administrator,2005,0.0581,3
6,fi_306+servicer,2005,0.0571,4
6,fi_306+servicer,2006,0.0562,4
6,fi_308+trustee,2003,0.0435,5
6,fi_51+depositor,2003,0.0568,4
6,fi_51+depositor,2007,0.028,5
6,fi_51+depositor,2008,0.028,5
6,fi_6+issuer,2002,0.1021,3
6,fi_6+issuer,2004,0.0988,2
6,fi_6+sponsor,2002,0.0479,5
6,fi_79+servicer,2003,0.064,3
7,fi_147+depositor,2002,0.2697,2
7,fi_147+depositor,2003,0.2331,3
7,fi_147+depositor,2004,0.1492,4
7,fi_147+depositor,2005,0.0822,5
7,fi_147+depositor,2006,0.1045,3
7,fi_147+depositor,2007,0.1105,2
7,fi_147+depositor,2008,0.0863,4
7,fi_147+issuer,2004,0.2234,1
7,fi_147+issuer,2005,0.1285,2
7,fi_147+issuer,2006,0.2854,1
7,fi_147+issuer,2007,0.4146,1
7,fi_147+issuer,2008,0.2168,3
7,fi_147+originator,2003,0.09,5
7,fi_147+originator,2005,0.1203,3
7,fi_147+originator,2006,0.0997,4
7,fi_147+seller,2002,0.2696,3
7,fi_147+seller,2003,0.2338,2
7,fi_147+seller,2004,0.1638,3
7,fi_147+seller,2006,0.0933,5
7,fi_147+seller,2007,0.1042,4
7,fi_147+seller,2008,0.2322,2
7,fi_147+servicer,2002,0.2705,1
7,fi_147+servicer,2003,0.249,1
7,fi_147+servicer,2004,0.1689,2
7,fi_147+servicer,2005,0.097,4
7,fi_147+servicer,2006,0.1046,2
7,fi_147+servicer,2007,0.1083,3
7,fi_147+servicer,2008,0.2375,1
7,fi_147+sponsor,2007,0.1038,5
7,fi_147+sponsor,2008,0.0823,5
7,fi_308+trustee,2002,0.0276,5
7,fi_71+originator,2005,0.3672,1
7,fi_80+trustee,2002,0.0904,4
7,fi_80+trustee,2003,0.1108,4
7,fi_80+trustee,2004,0.0887,5
8,fi_207+originator,2003,0.1823,2
8,fi_207+originator,2004,0.2041,2
8,fi_207+originator,2005,0.0743,4
8,fi_27+originator,2003,0.0891,4
8,fi_27+originator,2004,0.1123,3
8,fi_27+originator,2005,0.0568,5
8,fi_308+issuer,2002,0.4703,1
8,fi_308+issuer,2003,0.3402,1
8,fi_308+issuer,2004,0.3641,1
8,fi_308+issuer,2005,0.4812,1
8,fi_308+issuer,2006,0.5755,1
8,fi_308+issuer,2007,0.3797,1
8,fi_308+issuer,2008,0.3798,1
8,fi_35+trustee,2002,0.0665,5
8,fi_71+depositor,2004,0.0618,5
8,fi_71+depositor,2005,0.0902,3
8,fi_71+depositor,2006,0.0902,3
8,fi_71+depositor,2007,0.0928,5
8,fi_71+depositor,2008,0.0928,5
8,fi_71+seller,2002,0.1295,4
8,fi_71+seller,2003,0.083,5
8,fi_71+seller,2006,0.0574,5
8,fi_71+seller,2007,0.125,4
8,fi_71+seller,2008,0.1249,4
8,fi_71+servicer,2002,0.1377,2
8,fi_71+servicer,2003,0.0919,3
8,fi_71+servicer,2004,0.0787,4
8,fi_71+servicer,2005,0.1024,2
8,fi_71+servicer,2006,0.0966,2
8,fi_71+servicer,2007,0.1789,2
8,fi_71+servicer,2008,0.1788,2
8,fi_71+sponsor,2006,0.0819,4
8,fi_71+sponsor,2007,0.1259,3
8,fi_71+sponsor,2008,0.1259,3
8,fi_72+depositor,2002,0.137,3
9,fi_101+issuer,2006,0.0678,4
9,fi_171+depositor,2002,0.1887,2
9,fi_171+depositor,2003,0.1939,1
9,fi_171+depositor,2004,0.1256,1
9,fi_171+depositor,2005,0.1163,2
9,fi_171+depositor,2006,0.0918,3
9,fi_171+depositor,2007,0.094,2
9,fi_171+depositor,2008,0.097,2
9,fi_171+issuer,2002,0.2681,1
9,fi_171+issuer,2003,0.1533,2
9,fi_171+issuer,2004,0.1199,2
9,fi_171+issuer,2005,0.152,1
9,fi_171+issuer,2006,0.2236,1
9,fi_171+issuer,2007,0.3959,1
9,fi_171+issuer,2008,0.3315,1
9,fi_171+seller,2002,0.0516,3
9,fi_171+seller,2004,0.0484,5
9,fi_171+seller,2005,0.0546,4
9,fi_171+sponsor,2007,0.0738,4
9,fi_171+sponsor,2008,0.0775,4
9,fi_18+issuer,2003,0.0494,5
9,fi_18+issuer,2004,0.0824,3
9,fi_18+issuer,2005,0.1056,3
9,fi_18+issuer,2006,0.0925,2
9,fi_18+issuer,2007,0.0857,3
9,fi_18+issuer,2008,0.0891,3
9,fi_259+issuer,2002,0.0479,5
9,fi_259+issuer,2003,0.0927,3
9,fi_259+issuer,2004,0.0607,4
9,fi_259+issuer,2005,0.0535,5
9,fi_259+issuer,2006,0.0481,5
9,fi_259+issuer,2007,0.0263,5
9,fi_259+issuer,2008,0.0289,5
9,fi_268+issuer,2003,0.0913,4
9,fi_306+servicer,2002,0.0493,4
